DIM_GHECAUSE_CODE,DIM_GHECAUSE_TITLE,VAL_DALY_RATE100K_NUMERIC,VAL_DTHS_RATE100K_NUMERIC,Gender,AgeGroup,NumericAge
1130,Ischaemic heart disease,8790.55,56.013999999999996,Male,60 to 64 years,64
395,COVID-19,7835.79,49.886,Male,60 to 64 years,60
395,COVID-19,7835.79,49.886,Male,60 to 64 years,61
395,COVID-19,7835.79,49.886,Male,60 to 64 years,62
395,COVID-19,7835.79,49.886,Male,60 to 64 years,63
395,COVID-19,7835.79,49.886,Male,60 to 64 years,64
680,"Trachea, bronchus, lung cancers",2839.98,18.102,Male,60 to 64 years,60
680,"Trachea, bronchus, lung cancers",2839.98,18.102,Male,60 to 64 years,61
680,"Trachea, bronchus, lung cancers",2839.98,18.102,Male,60 to 64 years,62
680,"Trachea, bronchus, lung cancers",2839.98,18.102,Male,60 to 64 years,63
680,"Trachea, bronchus, lung cancers",2839.98,18.102,Male,60 to 64 years,64
1180,Chronic obstructive pulmonary disease,2671.71,13.091999999999999,Male,60 to 64 years,60
1180,Chronic obstructive pulmonary disease,2671.71,13.091999999999999,Male,60 to 64 years,61
1180,Chronic obstructive pulmonary disease,2671.71,13.091999999999999,Male,60 to 64 years,62
1180,Chronic obstructive pulmonary disease,2671.71,13.091999999999999,Male,60 to 64 years,63
1180,Chronic obstructive pulmonary disease,2671.71,13.091999999999999,Male,60 to 64 years,64
1230,Cirrhosis of the liver,1828.2,11.684000000000001,Male,60 to 64 years,60
1230,Cirrhosis of the liver,1828.2,11.684000000000001,Male,60 to 64 years,61
1230,Cirrhosis of the liver,1828.2,11.684000000000001,Male,60 to 64 years,62
1230,Cirrhosis of the liver,1828.2,11.684000000000001,Male,60 to 64 years,63
1230,Cirrhosis of the liver,1828.2,11.684000000000001,Male,60 to 64 years,64
870,Drug use disorders,1984.59,11.186,Male,60 to 64 years,60
870,Drug use disorders,1984.59,11.186,Male,60 to 64 years,61
870,Drug use disorders,1984.59,11.186,Male,60 to 64 years,62
870,Drug use disorders,1984.59,11.186,Male,60 to 64 years,63
870,Drug use disorders,1984.59,11.186,Male,60 to 64 years,64
1140,Stroke,2073.65,10.674,Male,60 to 64 years,60
1140,Stroke,2073.65,10.674,Male,60 to 64 years,61
1140,Stroke,2073.65,10.674,Male,60 to 64 years,62
1140,Stroke,2073.65,10.674,Male,60 to 64 years,63
1140,Stroke,2073.65,10.674,Male,60 to 64 years,64
1120,Hypertensive heart disease,1569.56,9.931999999999999,Male,60 to 64 years,60
1120,Hypertensive heart disease,1569.56,9.931999999999999,Male,60 to 64 years,61
1120,Hypertensive heart disease,1569.56,9.931999999999999,Male,60 to 64 years,62
1120,Hypertensive heart disease,1569.56,9.931999999999999,Male,60 to 64 years,63
1120,Hypertensive heart disease,1569.56,9.931999999999999,Male,60 to 64 years,64
1270,Kidney diseases,1771.96,9.536,Male,60 to 64 years,60
1270,Kidney diseases,1771.96,9.536,Male,60 to 64 years,61
1270,Kidney diseases,1771.96,9.536,Male,60 to 64 years,62
1270,Kidney diseases,1771.96,9.536,Male,60 to 64 years,63
1270,Kidney diseases,1771.96,9.536,Male,60 to 64 years,64
800,Diabetes mellitus,4243.37,8.914,Male,60 to 64 years,60
800,Diabetes mellitus,4243.37,8.914,Male,60 to 64 years,61
800,Diabetes mellitus,4243.37,8.914,Male,60 to 64 years,62
800,Diabetes mellitus,4243.37,8.914,Male,60 to 64 years,63
800,Diabetes mellitus,4243.37,8.914,Male,60 to 64 years,64
1130,Ischaemic heart disease,10011.67,74.632,Male,65 to 69 years,65
1130,Ischaemic heart disease,10011.67,74.632,Male,65 to 69 years,66
1130,Ischaemic heart disease,10011.67,74.632,Male,65 to 69 years,67
1130,Ischaemic heart disease,10011.67,74.632,Male,65 to 69 years,68
1130,Ischaemic heart disease,10011.67,74.632,Male,65 to 69 years,69
395,COVID-19,8520.56,64.078,Male,65 to 69 years,65
395,COVID-19,8520.56,64.078,Male,65 to 69 years,66
395,COVID-19,8520.56,64.078,Male,65 to 69 years,67
395,COVID-19,8520.56,64.078,Male,65 to 69 years,68
395,COVID-19,8520.56,64.078,Male,65 to 69 years,69
680,"Trachea, bronchus, lung cancers",3590.16,26.945999999999998,Male,65 to 69 years,65
680,"Trachea, bronchus, lung cancers",3590.16,26.945999999999998,Male,65 to 69 years,66
680,"Trachea, bronchus, lung cancers",3590.16,26.945999999999998,Male,65 to 69 years,67
680,"Trachea, bronchus, lung cancers",3590.16,26.945999999999998,Male,65 to 69 years,68
680,"Trachea, bronchus, lung cancers",3590.16,26.945999999999998,Male,65 to 69 years,69
1180,Chronic obstructive pulmonary disease,3979.51,22.306,Male,65 to 69 years,65
1180,Chronic obstructive pulmonary disease,3979.51,22.306,Male,65 to 69 years,66
1180,Chronic obstructive pulmonary disease,3979.51,22.306,Male,65 to 69 years,67
1180,Chronic obstructive pulmonary disease,3979.51,22.306,Male,65 to 69 years,68
1180,Chronic obstructive pulmonary disease,3979.51,22.306,Male,65 to 69 years,69
1140,Stroke,2646.96,15.972,Male,65 to 69 years,65
1140,Stroke,2646.96,15.972,Male,65 to 69 years,66
1140,Stroke,2646.96,15.972,Male,65 to 69 years,67
1140,Stroke,2646.96,15.972,Male,65 to 69 years,68
1140,Stroke,2646.96,15.972,Male,65 to 69 years,69
1270,Kidney diseases,2209.64,14.11,Male,65 to 69 years,65
1270,Kidney diseases,2209.64,14.11,Male,65 to 69 years,66
1270,Kidney diseases,2209.64,14.11,Male,65 to 69 years,67
1270,Kidney diseases,2209.64,14.11,Male,65 to 69 years,68
1270,Kidney diseases,2209.64,14.11,Male,65 to 69 years,69
1120,Hypertensive heart disease,1615.03,11.836,Male,65 to 69 years,65
1120,Hypertensive heart disease,1615.03,11.836,Male,65 to 69 years,66
1120,Hypertensive heart disease,1615.03,11.836,Male,65 to 69 years,67
1120,Hypertensive heart disease,1615.03,11.836,Male,65 to 69 years,68
1120,Hypertensive heart disease,1615.03,11.836,Male,65 to 69 years,69
800,Diabetes mellitus,4941.6,11.3,Male,65 to 69 years,65
800,Diabetes mellitus,4941.6,11.3,Male,65 to 69 years,66
800,Diabetes mellitus,4941.6,11.3,Male,65 to 69 years,67
800,Diabetes mellitus,4941.6,11.3,Male,65 to 69 years,68
800,Diabetes mellitus,4941.6,11.3,Male,65 to 69 years,69
1230,Cirrhosis of the liver,1465.89,11.006,Male,65 to 69 years,65
1230,Cirrhosis of the liver,1465.89,11.006,Male,65 to 69 years,66
1230,Cirrhosis of the liver,1465.89,11.006,Male,65 to 69 years,67
1230,Cirrhosis of the liver,1465.89,11.006,Male,65 to 69 years,68
1230,Cirrhosis of the liver,1465.89,11.006,Male,65 to 69 years,69
650,Colon and rectum cancers,1526.05,10.8,Male,65 to 69 years,65
650,Colon and rectum cancers,1526.05,10.8,Male,65 to 69 years,66
650,Colon and rectum cancers,1526.05,10.8,Male,65 to 69 years,67
650,Colon and rectum cancers,1526.05,10.8,Male,65 to 69 years,68
650,Colon and rectum cancers,1526.05,10.8,Male,65 to 69 years,69
1130,Ischaemic heart disease,12380.69,111.428,Male,70 to 74 years,70
1130,Ischaemic heart disease,12380.69,111.428,Male,70 to 74 years,71
1130,Ischaemic heart disease,12380.69,111.428,Male,70 to 74 years,72
1130,Ischaemic heart disease,12380.69,111.428,Male,70 to 74 years,73
1130,Ischaemic heart disease,12380.69,111.428,Male,70 to 74 years,74
395,COVID-19,10501.21,95.982,Male,70 to 74 years,70
395,COVID-19,10501.21,95.982,Male,70 to 74 years,71
395,COVID-19,10501.21,95.982,Male,70 to 74 years,72
395,COVID-19,10501.21,95.982,Male,70 to 74 years,73
395,COVID-19,10501.21,95.982,Male,70 to 74 years,74
680,"Trachea, bronchus, lung cancers",4431.59,40.254000000000005,Male,70 to 74 years,70
680,"Trachea, bronchus, lung cancers",4431.59,40.254000000000005,Male,70 to 74 years,71
680,"Trachea, bronchus, lung cancers",4431.59,40.254000000000005,Male,70 to 74 years,72
680,"Trachea, bronchus, lung cancers",4431.59,40.254000000000005,Male,70 to 74 years,73
680,"Trachea, bronchus, lung cancers",4431.59,40.254000000000005,Male,70 to 74 years,74
1180,Chronic obstructive pulmonary disease,5701.84,38.910000000000004,Male,70 to 74 years,70
1180,Chronic obstructive pulmonary disease,5701.84,38.910000000000004,Male,70 to 74 years,71
1180,Chronic obstructive pulmonary disease,5701.84,38.910000000000004,Male,70 to 74 years,72
1180,Chronic obstructive pulmonary disease,5701.84,38.910000000000004,Male,70 to 74 years,73
1180,Chronic obstructive pulmonary disease,5701.84,38.910000000000004,Male,70 to 74 years,74
1140,Stroke,3653.7,26.683999999999997,Male,70 to 74 years,70
1140,Stroke,3653.7,26.683999999999997,Male,70 to 74 years,71
1140,Stroke,3653.7,26.683999999999997,Male,70 to 74 years,72
1140,Stroke,3653.7,26.683999999999997,Male,70 to 74 years,73
1140,Stroke,3653.7,26.683999999999997,Male,70 to 74 years,74
1270,Kidney diseases,2932.92,22.892,Male,70 to 74 years,70
1270,Kidney diseases,2932.92,22.892,Male,70 to 74 years,71
1270,Kidney diseases,2932.92,22.892,Male,70 to 74 years,72
1270,Kidney diseases,2932.92,22.892,Male,70 to 74 years,73
1270,Kidney diseases,2932.92,22.892,Male,70 to 74 years,74
950,Alzheimer disease and other dementias,2857.0,20.72,Male,70 to 74 years,70
950,Alzheimer disease and other dementias,2857.0,20.72,Male,70 to 74 years,71
950,Alzheimer disease and other dementias,2857.0,20.72,Male,70 to 74 years,72
950,Alzheimer disease and other dementias,2857.0,20.72,Male,70 to 74 years,73
950,Alzheimer disease and other dementias,2857.0,20.72,Male,70 to 74 years,74
740,Prostate cancer,2365.26,16.776,Male,70 to 74 years,70
740,Prostate cancer,2365.26,16.776,Male,70 to 74 years,71
740,Prostate cancer,2365.26,16.776,Male,70 to 74 years,72
740,Prostate cancer,2365.26,16.776,Male,70 to 74 years,73
740,Prostate cancer,2365.26,16.776,Male,70 to 74 years,74
1120,Hypertensive heart disease,1814.03,16.024,Male,70 to 74 years,70
1120,Hypertensive heart disease,1814.03,16.024,Male,70 to 74 years,71
1120,Hypertensive heart disease,1814.03,16.024,Male,70 to 74 years,72
1120,Hypertensive heart disease,1814.03,16.024,Male,70 to 74 years,73
1120,Hypertensive heart disease,1814.03,16.024,Male,70 to 74 years,74
800,Diabetes mellitus,5529.02,15.363999999999999,Male,70 to 74 years,70
800,Diabetes mellitus,5529.02,15.363999999999999,Male,70 to 74 years,71
800,Diabetes mellitus,5529.02,15.363999999999999,Male,70 to 74 years,72
800,Diabetes mellitus,5529.02,15.363999999999999,Male,70 to 74 years,73
800,Diabetes mellitus,5529.02,15.363999999999999,Male,70 to 74 years,74
1130,Ischaemic heart disease,14240.24,160.89000000000001,Male,75 to 79 years,75
1130,Ischaemic heart disease,14240.24,160.89000000000001,Male,75 to 79 years,76
1130,Ischaemic heart disease,14240.24,160.89000000000001,Male,75 to 79 years,77
1130,Ischaemic heart disease,14240.24,160.89000000000001,Male,75 to 79 years,78
1130,Ischaemic heart disease,14240.24,160.89000000000001,Male,75 to 79 years,79
395,COVID-19,11615.42,133.572,Male,75 to 79 years,75
395,COVID-19,11615.42,133.572,Male,75 to 79 years,76
395,COVID-19,11615.42,133.572,Male,75 to 79 years,77
395,COVID-19,11615.42,133.572,Male,75 to 79 years,78
395,COVID-19,11615.42,133.572,Male,75 to 79 years,79
1180,Chronic obstructive pulmonary disease,7213.08,61.254,Male,75 to 79 years,75
1180,Chronic obstructive pulmonary disease,7213.08,61.254,Male,75 to 79 years,76
1180,Chronic obstructive pulmonary disease,7213.08,61.254,Male,75 to 79 years,77
1180,Chronic obstructive pulmonary disease,7213.08,61.254,Male,75 to 79 years,78
1180,Chronic obstructive pulmonary disease,7213.08,61.254,Male,75 to 79 years,79
950,Alzheimer disease and other dementias,5817.5,54.55800000000001,Male,75 to 79 years,75
950,Alzheimer disease and other dementias,5817.5,54.55800000000001,Male,75 to 79 years,76
950,Alzheimer disease and other dementias,5817.5,54.55800000000001,Male,75 to 79 years,77
950,Alzheimer disease and other dementias,5817.5,54.55800000000001,Male,75 to 79 years,78
950,Alzheimer disease and other dementias,5817.5,54.55800000000001,Male,75 to 79 years,79
680,"Trachea, bronchus, lung cancers",4776.54,54.438,Male,75 to 79 years,75
680,"Trachea, bronchus, lung cancers",4776.54,54.438,Male,75 to 79 years,76
680,"Trachea, bronchus, lung cancers",4776.54,54.438,Male,75 to 79 years,77
680,"Trachea, bronchus, lung cancers",4776.54,54.438,Male,75 to 79 years,78
680,"Trachea, bronchus, lung cancers",4776.54,54.438,Male,75 to 79 years,79
1140,Stroke,4950.53,44.736000000000004,Male,75 to 79 years,75
1140,Stroke,4950.53,44.736000000000004,Male,75 to 79 years,76
1140,Stroke,4950.53,44.736000000000004,Male,75 to 79 years,77
1140,Stroke,4950.53,44.736000000000004,Male,75 to 79 years,78
1140,Stroke,4950.53,44.736000000000004,Male,75 to 79 years,79
1270,Kidney diseases,3651.49,34.68,Male,75 to 79 years,75
1270,Kidney diseases,3651.49,34.68,Male,75 to 79 years,76
1270,Kidney diseases,3651.49,34.68,Male,75 to 79 years,77
1270,Kidney diseases,3651.49,34.68,Male,75 to 79 years,78
1270,Kidney diseases,3651.49,34.68,Male,75 to 79 years,79
740,Prostate cancer,3012.73,27.644,Male,75 to 79 years,75
740,Prostate cancer,3012.73,27.644,Male,75 to 79 years,76
740,Prostate cancer,3012.73,27.644,Male,75 to 79 years,77
740,Prostate cancer,3012.73,27.644,Male,75 to 79 years,78
740,Prostate cancer,3012.73,27.644,Male,75 to 79 years,79
1120,Hypertensive heart disease,1974.16,21.96,Male,75 to 79 years,75
1120,Hypertensive heart disease,1974.16,21.96,Male,75 to 79 years,76
1120,Hypertensive heart disease,1974.16,21.96,Male,75 to 79 years,77
1120,Hypertensive heart disease,1974.16,21.96,Male,75 to 79 years,78
1120,Hypertensive heart disease,1974.16,21.96,Male,75 to 79 years,79
960,Parkinson disease,2140.04,21.95,Male,75 to 79 years,75
960,Parkinson disease,2140.04,21.95,Male,75 to 79 years,76
960,Parkinson disease,2140.04,21.95,Male,75 to 79 years,77
960,Parkinson disease,2140.04,21.95,Male,75 to 79 years,78
960,Parkinson disease,2140.04,21.95,Male,75 to 79 years,79
1130,Ischaemic heart disease,17478.26,259.642,Male,80 to 84 years,80
1130,Ischaemic heart disease,17478.26,259.642,Male,80 to 84 years,81
1130,Ischaemic heart disease,17478.26,259.642,Male,80 to 84 years,82
1130,Ischaemic heart disease,17478.26,259.642,Male,80 to 84 years,83
1130,Ischaemic heart disease,17478.26,259.642,Male,80 to 84 years,84
395,COVID-19,12713.44,192.334,Male,80 to 84 years,80
395,COVID-19,12713.44,192.334,Male,80 to 84 years,81
395,COVID-19,12713.44,192.334,Male,80 to 84 years,82
395,COVID-19,12713.44,192.334,Male,80 to 84 years,83
395,COVID-19,12713.44,192.334,Male,80 to 84 years,84
950,Alzheimer disease and other dementias,10896.37,132.93800000000002,Male,80 to 84 years,80
950,Alzheimer disease and other dementias,10896.37,132.93800000000002,Male,80 to 84 years,81
950,Alzheimer disease and other dementias,10896.37,132.93800000000002,Male,80 to 84 years,82
950,Alzheimer disease and other dementias,10896.37,132.93800000000002,Male,80 to 84 years,83
950,Alzheimer disease and other dementias,10896.37,132.93800000000002,Male,80 to 84 years,84
1180,Chronic obstructive pulmonary disease,8426.28,93.678,Male,80 to 84 years,80
1180,Chronic obstructive pulmonary disease,8426.28,93.678,Male,80 to 84 years,81
1180,Chronic obstructive pulmonary disease,8426.28,93.678,Male,80 to 84 years,82
1180,Chronic obstructive pulmonary disease,8426.28,93.678,Male,80 to 84 years,83
1180,Chronic obstructive pulmonary disease,8426.28,93.678,Male,80 to 84 years,84
1140,Stroke,6828.45,81.148,Male,80 to 84 years,80
1140,Stroke,6828.45,81.148,Male,80 to 84 years,81
1140,Stroke,6828.45,81.148,Male,80 to 84 years,82
1140,Stroke,6828.45,81.148,Male,80 to 84 years,83
1140,Stroke,6828.45,81.148,Male,80 to 84 years,84
680,"Trachea, bronchus, lung cancers",4405.08,65.796,Male,80 to 84 years,80
680,"Trachea, bronchus, lung cancers",4405.08,65.796,Male,80 to 84 years,81
680,"Trachea, bronchus, lung cancers",4405.08,65.796,Male,80 to 84 years,82
680,"Trachea, bronchus, lung cancers",4405.08,65.796,Male,80 to 84 years,83
680,"Trachea, bronchus, lung cancers",4405.08,65.796,Male,80 to 84 years,84
1270,Kidney diseases,4610.94,55.516,Male,80 to 84 years,80
1270,Kidney diseases,4610.94,55.516,Male,80 to 84 years,81
1270,Kidney diseases,4610.94,55.516,Male,80 to 84 years,82
1270,Kidney diseases,4610.94,55.516,Male,80 to 84 years,83
1270,Kidney diseases,4610.94,55.516,Male,80 to 84 years,84
740,Prostate cancer,3698.84,46.476,Male,80 to 84 years,80
740,Prostate cancer,3698.84,46.476,Male,80 to 84 years,81
740,Prostate cancer,3698.84,46.476,Male,80 to 84 years,82
740,Prostate cancer,3698.84,46.476,Male,80 to 84 years,83
740,Prostate cancer,3698.84,46.476,Male,80 to 84 years,84
960,Parkinson disease,3058.81,41.7,Male,80 to 84 years,80
960,Parkinson disease,3058.81,41.7,Male,80 to 84 years,81
960,Parkinson disease,3058.81,41.7,Male,80 to 84 years,82
960,Parkinson disease,3058.81,41.7,Male,80 to 84 years,83
960,Parkinson disease,3058.81,41.7,Male,80 to 84 years,84
1120,Hypertensive heart disease,2589.13,38.025999999999996,Male,80 to 84 years,80
1120,Hypertensive heart disease,2589.13,38.025999999999996,Male,80 to 84 years,81
1120,Hypertensive heart disease,2589.13,38.025999999999996,Male,80 to 84 years,82
1120,Hypertensive heart disease,2589.13,38.025999999999996,Male,80 to 84 years,83
1120,Hypertensive heart disease,2589.13,38.025999999999996,Male,80 to 84 years,84
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,85
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,86
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,87
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,88
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,89
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,90
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,91
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,92
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,93
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,94
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,95
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,96
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,97
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,98
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,99
1130,Ischaemic heart disease,23058.49,192.27875,Male,85+ years,100
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,85
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,86
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,87
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,88
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,89
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,90
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,91
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,92
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,93
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,94
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,95
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,96
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,97
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,98
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,99
950,Alzheimer disease and other dementias,19990.81,132.705,Male,85+ years,100
395,COVID-19,11717.47,99.336875,Male,85+ years,85
395,COVID-19,11717.47,99.336875,Male,85+ years,86
395,COVID-19,11717.47,99.336875,Male,85+ years,87
395,COVID-19,11717.47,99.336875,Male,85+ years,88
395,COVID-19,11717.47,99.336875,Male,85+ years,89
395,COVID-19,11717.47,99.336875,Male,85+ years,90
395,COVID-19,11717.47,99.336875,Male,85+ years,91
395,COVID-19,11717.47,99.336875,Male,85+ years,92
395,COVID-19,11717.47,99.336875,Male,85+ years,93
395,COVID-19,11717.47,99.336875,Male,85+ years,94
395,COVID-19,11717.47,99.336875,Male,85+ years,95
395,COVID-19,11717.47,99.336875,Male,85+ years,96
395,COVID-19,11717.47,99.336875,Male,85+ years,97
395,COVID-19,11717.47,99.336875,Male,85+ years,98
395,COVID-19,11717.47,99.336875,Male,85+ years,99
395,COVID-19,11717.47,99.336875,Male,85+ years,100
1140,Stroke,8861.92,58.710625,Male,85+ years,85
1140,Stroke,8861.92,58.710625,Male,85+ years,86
1140,Stroke,8861.92,58.710625,Male,85+ years,87
1140,Stroke,8861.92,58.710625,Male,85+ years,88
1140,Stroke,8861.92,58.710625,Male,85+ years,89
1140,Stroke,8861.92,58.710625,Male,85+ years,90
1140,Stroke,8861.92,58.710625,Male,85+ years,91
1140,Stroke,8861.92,58.710625,Male,85+ years,92
1140,Stroke,8861.92,58.710625,Male,85+ years,93
1140,Stroke,8861.92,58.710625,Male,85+ years,94
1140,Stroke,8861.92,58.710625,Male,85+ years,95
1140,Stroke,8861.92,58.710625,Male,85+ years,96
1140,Stroke,8861.92,58.710625,Male,85+ years,97
1140,Stroke,8861.92,58.710625,Male,85+ years,98
1140,Stroke,8861.92,58.710625,Male,85+ years,99
1140,Stroke,8861.92,58.710625,Male,85+ years,100
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,85
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,86
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,87
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,88
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,89
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,90
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,91
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,92
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,93
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,94
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,95
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,96
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,97
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,98
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,99
1180,Chronic obstructive pulmonary disease,8530.7,51.474375,Male,85+ years,100
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,85
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,86
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,87
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,88
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,89
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,90
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,91
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,92
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,93
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,94
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,95
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,96
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,97
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,98
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,99
1120,Hypertensive heart disease,4013.56,33.16,Male,85+ years,100
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,85
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,86
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,87
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,88
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,89
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,90
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,91
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,92
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,93
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,94
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,95
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,96
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,97
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,98
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,99
1270,Kidney diseases,5221.5,31.915625,Male,85+ years,100
740,Prostate cancer,4096.98,30.298125,Male,85+ years,85
740,Prostate cancer,4096.98,30.298125,Male,85+ years,86
740,Prostate cancer,4096.98,30.298125,Male,85+ years,87
740,Prostate cancer,4096.98,30.298125,Male,85+ years,88
740,Prostate cancer,4096.98,30.298125,Male,85+ years,89
740,Prostate cancer,4096.98,30.298125,Male,85+ years,90
740,Prostate cancer,4096.98,30.298125,Male,85+ years,91
740,Prostate cancer,4096.98,30.298125,Male,85+ years,92
740,Prostate cancer,4096.98,30.298125,Male,85+ years,93
740,Prostate cancer,4096.98,30.298125,Male,85+ years,94
740,Prostate cancer,4096.98,30.298125,Male,85+ years,95
740,Prostate cancer,4096.98,30.298125,Male,85+ years,96
740,Prostate cancer,4096.98,30.298125,Male,85+ years,97
740,Prostate cancer,4096.98,30.298125,Male,85+ years,98
740,Prostate cancer,4096.98,30.298125,Male,85+ years,99
740,Prostate cancer,4096.98,30.298125,Male,85+ years,100
960,Parkinson disease,2824.29,21.584375,Male,85+ years,85
960,Parkinson disease,2824.29,21.584375,Male,85+ years,86
960,Parkinson disease,2824.29,21.584375,Male,85+ years,87
960,Parkinson disease,2824.29,21.584375,Male,85+ years,88
960,Parkinson disease,2824.29,21.584375,Male,85+ years,89
960,Parkinson disease,2824.29,21.584375,Male,85+ years,90
960,Parkinson disease,2824.29,21.584375,Male,85+ years,91
960,Parkinson disease,2824.29,21.584375,Male,85+ years,92
960,Parkinson disease,2824.29,21.584375,Male,85+ years,93
960,Parkinson disease,2824.29,21.584375,Male,85+ years,94
960,Parkinson disease,2824.29,21.584375,Male,85+ years,95
960,Parkinson disease,2824.29,21.584375,Male,85+ years,96
960,Parkinson disease,2824.29,21.584375,Male,85+ years,97
960,Parkinson disease,2824.29,21.584375,Male,85+ years,98
960,Parkinson disease,2824.29,21.584375,Male,85+ years,99
960,Parkinson disease,2824.29,21.584375,Male,85+ years,100
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,85
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,86
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,87
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,88
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,89
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,90
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,91
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,92
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,93
680,"Trachea, bronchus, lung cancers",2604.23,21.57125,Male,85+ years,94
